IB1,IB2,IB3,IB4,IB5,IH1,IH2,IH3,IH4,lang,education_level,sex,country_origin,country,age,continent
4,4,3,3,1,5,3,6,6,1,High school,Male,228.0,USA,20.0,North America
3,3,5,3,5,2,2,4,2,1,High school,Female,156.0,NZL,18.0,Oceania
5,2,2,5,1,2,2,2,2,1,Bachelor's degree,Male,156.0,NZL,19.0,Oceania
2,5,6,5,3,3,4,5,3,1,High school,Female,228.0,USA,19.0,North America
2,5,5,2,5,2,6,2,5,1,High school,Female,156.0,NZL,31.0,Oceania
2,2,3,2,2,2,2,6,2,1,High school,Male,114.0,USA,19.0,North America
5,5,6,5,4,5,1,5,5,1,High school,Female,228.0,USA,20.0,North America
7,1,1,2,1,6,1,7,7,1,High school,Male,228.0,USA,20.0,North America
4,6,6,5,6,5,5,6,5,1,High school,Female,156.0,NZL,20.0,Oceania
6,6,5,6,4,3,2,5,3,1,High school,Female,106.0,AUS,18.0,Oceania
5,6,2,2,5,5,2,6,2,1,Master's degree,Male,156.0,NZL,29.0,Oceania
3,5,3,2,5,2,2,4,5,1,Bachelor's degree,Female,156.0,NZL,20.0,Oceania
5,4,6,4,4,5,3,2,5,1,Bachelor's degree,Male,44.0,USA,21.0,North America
3,3,6,6,5,5,6,6,6,1,High school,Female,228.0,USA,19.0,North America
6,7,6,5,7,5,3,2,5,1,High school,Female,140.0,USA,19.0,North America
3,3,3,3,6,3,1,5,5,1,High school,Male,38.0,AUS,18.0,Oceania
5,5,3,5,5,4,2,4,5,1,High school,Female,228.0,USA,19.0,North America
2,3,6,2,5,2,2,2,2,1,High school,Female,156.0,NZL,19.0,Oceania
2,6,5,1,6,5,4,5,5,1,High school,Female,156.0,NZL,18.0,Oceania
6,5,5,3,5,5,2,4,2,1,High school,Female,100.0,USA,20.0,North America
3,3,1,1,3,2,1,5,4,1,High school,Female,13.0,AUS,18.0,Oceania
4,2,2,5,6,2,5,5,5,1,High school,Female,13.0,NZL,22.0,Oceania
2,3,2,2,3,4,3,3,2,1,High school,Female,228.0,USA,20.0,North America
3,5,2,3,3,1,1,4,2,1,High school,Male,81.0,AUS,18.0,Oceania
6,3,5,6,6,2,2,2,1,1,High school,Female,228.0,USA,18.0,North America
