IB3,IH1,IB2,IH2,IB1,IH3,IB4,IH4,IB5,confusion,careless_1,careless_2,careless_3,technical_problems,native_language,Q_Lang,religion_text,religion_1,religion_2,religion_3,religion_4,religion_5,religion_6,religion_7,religion_8,religion_9,religion_10,religion_11,religion_12,religion_13,religion_14,religion_15,religion_16,education_leve,education_level_iran,education_level_germ,age_1,sex,countr_origin_1,country3,Age
2,5,6,3,3,5,5,6,6,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,3,Female,227,GBR,20
2,1,1,4,4,3,5,7,7,2,2,2,1,1,1,FR,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,6,Female,2,CHE,23
3,2,3,1,2,4,5,3,2,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,2,CHE,19
3,4,6,3,5,4,5,3,5,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,11,Female,1,DEU,28
2,1,2,5,4,1,5,3,4,3,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,4,Female,125,CHE,21
5,3,3,3,4,4,5,5,3,1,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,2,CHE,20
4,1,5,5,5,1,7,2,4,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,Bachelor's degree,NA,NA,6,Female,2,CHE,23
3,2,4,1,6,2,5,3,6,2,2,2,1,1,1,FR,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,2,CHE,19
3,1,3,1,2,6,4,3,5,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,4,Male,2,CHE,21
4,2,3,2,4,4,1,4,2,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,228,USA,18
2,2,2,1,6,6,3,2,2,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,228,USA,20
6,3,3,4,3,5,1,5,6,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,241,AUS,20
6,4,6,5,3,5,3,4,5,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,High school,NA,NA,1,Male,228,USA,18
4,4,4,4,4,4,4,4,4,3,2,2,1,2,1,EN,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,228,USA,18
1,2,3,4,6,2,1,2,7,3,2,1,1,2,2,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,228,USA,19
2,4,6,5,2,1,7,2,7,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Realschulabschluss,5,Female,114,DEU,22
4,2,2,1,2,5,1,4,2,2,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,25,CHE,20
5,2,3,1,4,1,4,4,3,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,4,Male,13,AUS,21
4,6,5,4,2,6,5,3,7,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,8,Male,1,DEU,25
2,2,5,5,3,2,5,5,5,1,2,2,1,1,1,EN,--/--/--,NA,--,NA,--,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,5,Female,227,GBR,22
5,5,3,2,2,3,1,3,2,2,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,5,Female,13,AUS,22
5,3,4,2,3,4,3,3,5,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,10,Female,2,CHE,27
3,3,3,5,4,3,4,3,4,1,2,2,1,1,2,FR,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,5,Female,110,CHE,22
6,5,5,6,7,6,7,5,6,2,2,2,1,1,1,FR,--/--/--,--,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,--,NA,NA,NA,9,Male,2,CHE,26
5,2,6,2,6,5,2,3,6,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,4,Female,227,GBR,21
7,5,3,5,2,4,2,3,4,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,172,CHE,19
2,2,2,2,3,2,6,3,2,2,2,2,1,1,1,FR,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Below high school,NA,NA,11,Female,2,CHE,28
4,2,2,2,6,2,7,4,2,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,Below high school,NA,NA,8,Female,2,CHE,25
6,6,6,2,7,3,2,5,5,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,Bachelor's degree,NA,NA,17,Female,2,CHE,34
2,5,5,2,6,5,2,3,5,1,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,2,CHE,19
2,3,5,4,1,4,3,5,3,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,1,CHE,18
5,1,7,2,5,3,4,4,6,3,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,1,CHE,18
6,5,6,5,4,5,5,5,4,2,2,2,1,1,2,EN,--,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,11,Female,112,NZL,28
7,1,3,4,6,1,3,2,4,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,227,GBR,20
5,3,1,2,2,6,6,5,1,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,1,CHE,18
6,2,5,1,2,3,6,4,1,1,2,2,1,1,1,FR,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,2,CHE,19
4,1,5,4,5,5,5,4,6,1,2,2,1,1,1,FR,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,1,CHE,18
4,1,2,3,3,3,7,1,2,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,3,Female,1,CHE,20
4,5,6,5,6,4,6,4,4,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abschluss ohne Abitur/Matura,7,Female,1,DEU,24
5,2,6,6,3,4,5,2,4,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,10,Female,1,DEU,27
1,2,1,1,5,6,3,6,4,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,227,GBR,18
7,4,6,4,6,4,2,4,4,1,2,2,1,1,2,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,6,Female,177,CHE,23
7,4,5,3,2,4,5,4,5,2,2,2,1,2,1,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Male,2,CHE,18
1,1,1,4,4,1,1,5,1,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,Bachelor's degree,NA,NA,12,Female,2,CHE,29
5,5,6,5,4,5,3,5,5,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,3,Female,2,CHE,20
4,2,1,1,1,6,5,4,3,2,2,2,1,1,1,FR,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,4,Female,2,CHE,21
4,3,5,4,7,5,5,3,6,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,228,USA,20
5,6,6,1,6,7,6,5,6,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,Abitur/Matura,17,Male,101,DEU,34
4,1,4,5,5,5,5,3,5,3,2,2,1,1,2,FR,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,7,Female,34,CHE,24
2,5,5,5,7,5,2,5,3,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,4,Female,227,GBR,21
2,1,1,6,2,5,2,2,3,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,13,Female,1,DEU,30
4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,3,Female,227,GBR,20
5,1,6,5,6,5,6,4,2,2,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,2,Female,179,GBR,19
5,1,6,5,7,5,6,4,1,2,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,2,Female,179,GBR,19
3,2,2,2,5,2,3,2,5,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,Bachelor's degree,NA,NA,2,Female,227,GBR,19
3,1,4,2,6,1,6,2,4,1,2,2,1,1,1,FR,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,1,CHE,18
3,2,1,2,3,1,1,2,1,1,1,1,1,2,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Below high school,NA,NA,73,NA,15,USA,90
3,2,4,5,7,5,5,5,2,1,2,2,1,1,2,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,7,Female,44,CHE,24
3,2,6,5,2,3,2,3,3,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,High school,NA,NA,1,Female,1,CHE,18
2,6,4,2,4,6,4,2,4,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,227,GBR,19
7,3,7,4,3,6,6,4,5,3,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,1,Male,1,CHE,18
1,2,2,1,3,1,1,4,3,2,2,2,1,1,1,PT-BR,--/--,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,NA,NA,11,Male,1,BRA,28
5,3,6,4,5,6,6,4,5,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,227,GBR,20
7,2,5,4,3,2,7,5,7,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,Bachelor's degree,NA,NA,1,Female,2,CHE,18
4,3,4,7,4,5,2,6,5,1,2,2,1,1,1,FR,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Male,2,CHE,18
2,5,5,6,6,2,6,6,6,1,2,2,1,2,2,FR,--,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,4,Male,19,CHE,21
5,6,4,7,4,3,6,5,3,2,2,2,1,1,1,DE,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor-Abschluss,10,Male,1,DEU,27
6,4,6,3,6,5,6,4,5,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,12,Female,1,DEU,29
1,2,6,4,2,6,3,2,7,2,2,2,1,1,2,EN,--,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,NA,NA,3,Female,159,GBR,20
2,1,6,1,3,1,1,2,5,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,Abitur/Matura,6,I wish not to answer,1,DEU,23
5,4,6,5,2,5,6,5,7,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,2,Female,227,GBR,19
5,4,7,4,5,4,6,4,4,2,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,Below high school,NA,NA,12,Female,2,CHE,29
5,4,5,2,3,2,1,3,5,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,2,Male,68,GBR,19
7,7,7,7,7,7,6,6,5,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,Abitur/Matura,8,Female,1,DEU,25
4,2,4,4,7,6,5,2,5,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,6,Female,118,CHE,23
2,2,1,4,6,3,4,4,2,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,Below high school,NA,NA,9,Female,226,CHE,26
7,6,3,3,6,3,3,5,3,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,17,Female,13,AUS,34
1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,EN,--,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,5,Male,11,USA,22
1,1,2,1,7,1,1,1,2,3,2,2,1,1,2,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,6,Female,30,AUS,23
3,2,6,5,4,4,5,3,4,1,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,4,Female,13,AUS,21
4,5,5,1,1,1,2,4,2,1,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,14,Male,98,USA,31
6,5,5,6,3,5,3,5,4,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,13,AUS,18
4,4,5,4,2,3,2,6,2,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,Bachelor's degree,NA,NA,4,Female,13,AUS,21
5,5,6,2,2,5,2,5,2,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,228,USA,19
5,2,6,4,5,5,3,4,5,2,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,13,AUS,18
6,2,6,4,6,2,4,4,5,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,228,USA,19
5,4,4,4,4,4,4,4,6,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,1,Female,227,GBR,18
1,2,3,5,5,5,1,1,4,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,5,Male,2,CHE,22
7,2,5,7,5,1,1,5,3,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Male,54,GBR,19
5,1,1,2,2,1,4,2,5,2,2,2,1,1,2,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,174,GBR,19
7,2,7,4,7,1,6,2,6,2,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,2,CHE,20
2,1,1,1,1,1,1,1,5,3,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,4,Female,33,GBR,21
5,5,5,4,3,5,5,5,4,1,2,2,1,1,2,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,3,Female,174,GBR,20
2,2,6,4,6,5,2,2,6,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,4,Female,227,GBR,21
3,4,2,4,7,3,4,3,4,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,Below high school,NA,NA,9,Female,226,CHE,26
5,4,4,5,4,5,4,3,5,1,2,1,1,1,2,EN,--,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,97,AUS,18
5,3,4,3,3,2,3,2,1,2,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,2,CHE,20
2,5,5,5,4,5,3,3,2,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,1,Female,25,CHE,18
5,2,4,4,3,1,5,3,6,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,Abitur/Matura,9,Female,1,DEU,26
6,5,3,6,4,4,6,5,4,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,9,Female,1,DEU,26
1,1,1,2,1,1,1,1,1,1,1,1,2,2,NA,EN,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,1,USA,36
5,6,6,5,6,1,7,2,2,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,Abitur/Matura,13,Male,1,DEU,30
3,4,6,1,7,5,3,5,7,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,High school,NA,NA,2,Male,2,CHE,19
5,5,4,1,2,5,4,5,4,1,2,2,1,1,2,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,Bachelor's degree,NA,NA,3,Female,125,GBR,20
5,1,2,1,5,5,2,2,1,2,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,1,Female,1,CHE,18
4,5,6,4,2,5,5,5,6,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,1,Female,1,CHE,18
6,5,7,5,5,5,6,3,6,2,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,10,Female,173,DEU,27
3,5,3,6,2,5,4,5,5,1,2,2,1,1,1,EN,--/--,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,3,Female,228,USA,20
7,5,6,3,5,5,6,6,3,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,3,Female,227,GBR,20
5,2,4,5,3,4,4,2,4,1,2,2,1,1,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,3,Female,118,CHE,20
7,4,7,5,5,4,6,5,3,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,Bachelor's degree,NA,NA,3,Female,13,AUS,20
6,5,6,5,3,6,3,6,2,3,2,2,1,1,2,EN,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,38,AUS,19
2,2,4,3,4,5,2,5,2,1,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,16,Other,13,AUS,33
6,6,6,5,7,6,5,6,7,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Male,13,AUS,19
1,1,1,1,2,2,3,4,2,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,13,AUS,18
6,5,1,5,3,6,3,6,3,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,High school,NA,NA,1,Female,13,AUS,18
3,1,3,1,6,1,1,1,5,2,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,12,Female,13,AUS,29
4,2,2,1,4,4,6,5,4,1,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,200,AUS,19
2,5,5,5,6,3,2,5,6,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,13,AUS,18
3,3,3,4,5,5,3,5,3,1,2,2,1,1,1,EN,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,2,Female,13,AUS,19
1,2,4,3,3,2,4,3,4,2,2,2,1,1,1,BG,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,4,Female,1,BGR,21
5,4,6,3,4,2,2,3,3,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,1,Female,13,AUS,18
5,2,6,2,5,2,6,1,4,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abitur/Matura,11,Male,1,DEU,28
4,3,5,2,5,4,7,5,4,3,2,2,1,1,1,BG,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,1,Female,1,BGR,18
2,4,2,4,2,2,4,5,5,1,2,2,1,2,1,FR,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,High school,NA,NA,9,Male,2,CHE,26
2,1,5,7,7,5,5,5,3,1,2,2,1,1,1,EN,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor's degree,NA,NA,1,Female,227,GBR,18
5,5,5,2,6,5,3,5,5,2,2,2,1,1,1,EN,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,High school,NA,NA,4,Male,13,AUS,21
3,5,4,7,5,7,5,5,7,1,2,2,1,1,1,FR,--,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High school,NA,NA,6,Female,2,CHE,23
2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,DE,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,NA,NA,NA,Realschulabschluss,29,Male,1,DEU,46
1,3,3,7,1,7,3,5,3,1,2,2,1,1,1,DE,--/--,NA,NA,NA,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,NA,NA,Realschulabschluss,42,Male,1,DEU,59
